"uri","date","title","uin"
"http://data.parliament.uk/resources/102464","2002-12-04","Deferred Divisions","CD:2002-12-04:17"
"http://data.parliament.uk/resources/102465","2002-12-04","Deferred Divisions","CD:2002-12-04:18"
"http://data.parliament.uk/resources/102466","2002-12-04","Criminal Justice Bill","CD:2002-12-04:19"
"http://data.parliament.uk/resources/102467","2002-12-04","Criminal Justice Bill","CD:2002-12-04:20"
"http://data.parliament.uk/resources/102462","2002-12-03","Communications Bill","CD:2002-12-03:15"
"http://data.parliament.uk/resources/102463","2002-12-03","Communications Bill","CD:2002-12-03:16"
"http://data.parliament.uk/resources/102461","2002-12-02","Policing (Northern Ireland)","CD:2002-12-02:14"
"http://data.parliament.uk/resources/102458","2002-11-28","Community Care (Delayed Discharges etc.) Bill","CD:2002-11-28:11"
"http://data.parliament.uk/resources/102459","2002-11-28","Community Care (Delayed Discharges etc.) Bill","CD:2002-11-28:12"
"http://data.parliament.uk/resources/102460","2002-11-28","Community Care (Delayed Discharges etc.) Bill","CD:2002-11-28:13"
"http://data.parliament.uk/resources/102457","2002-11-27","Health (Wales) Bill","CD:2002-11-27:10"
"http://data.parliament.uk/resources/102454","2002-11-26","Regional Assemblies (Preparations) Bill","CD:2002-11-26:7"
"http://data.parliament.uk/resources/102455","2002-11-26","Regional Assemblies (Preparations) Bill","CD:2002-11-26:8"
"http://data.parliament.uk/resources/102456","2002-11-26","Regional Assemblies (Preparations) Bill","CD:2002-11-26:9"
"http://data.parliament.uk/resources/102453","2002-11-25","UN Security Council Resolution 1441","CD:2002-11-25:6"
"http://data.parliament.uk/resources/102452","2002-11-21","Common Fisheries Policy","CD:2002-11-21:5"
"http://data.parliament.uk/resources/102449","2002-11-20","Home Affairs","CD:2002-11-20:2"
"http://data.parliament.uk/resources/102450","2002-11-20","Home Affairs","CD:2002-11-20:3"
"http://data.parliament.uk/resources/102451","2002-11-20","Home Affairs","CD:2002-11-20:4"
"http://data.parliament.uk/resources/102448","2002-11-19","Regions, Transport and DEFRA","CD:2002-11-19:1"
"http://data.parliament.uk/resources/102446","2002-11-07","Nationality, Immigration and Asylum Bill","CD:2002-11-07:360"
"http://data.parliament.uk/resources/102447","2002-11-07","Nationality, Immigration and Asylum Bill","CD:2002-11-07:361"
"http://data.parliament.uk/resources/102441","2002-11-06","Animal Health Bill","CD:2002-11-06:355"
"http://data.parliament.uk/resources/102442","2002-11-06","Animal Health Bill","CD:2002-11-06:356"
"http://data.parliament.uk/resources/102443","2002-11-06","Animal Health Bill","CD:2002-11-06:357"
"http://data.parliament.uk/resources/102444","2002-11-06","Animal Health Bill","CD:2002-11-06:358"
"http://data.parliament.uk/resources/102445","2002-11-06","Animal Health Bill","CD:2002-11-06:359"
"http://data.parliament.uk/resources/102432","2002-11-05","Nationality, Immigration and Asylum Bill","CD:2002-11-05:346"
"http://data.parliament.uk/resources/102433","2002-11-05","Nationality, Immigration and Asylum Bill","CD:2002-11-05:347"
"http://data.parliament.uk/resources/102434","2002-11-05","Nationality, Immigration and Asylum Bill","CD:2002-11-05:348"
"http://data.parliament.uk/resources/102435","2002-11-05","Nationality, Immigration and Asylum Bill","CD:2002-11-05:349"
"http://data.parliament.uk/resources/102436","2002-11-05","Nationality, Immigration and Asylum Bill","CD:2002-11-05:350"
"http://data.parliament.uk/resources/102437","2002-11-05","Nationality, Immigration and Asylum Bill","CD:2002-11-05:351"
"http://data.parliament.uk/resources/102438","2002-11-05","Nationality, Immigration and Asylum Bill","CD:2002-11-05:352"
"http://data.parliament.uk/resources/102439","2002-11-05","Nationality, Immigration and Asylum Bill","CD:2002-11-05:353"
"http://data.parliament.uk/resources/102440","2002-11-05","Nationality, Immigration and Asylum Bill","CD:2002-11-05:354"
"http://data.parliament.uk/resources/102431","2002-11-04","Adoption and Children Bill","CD:2002-11-04:345"
"http://data.parliament.uk/resources/102429","2002-10-30","Enterprise Bill","CD:2002-10-30:343"
"http://data.parliament.uk/resources/102430","2002-10-30","Enterprise Bill","CD:2002-10-30:344"
"http://data.parliament.uk/resources/102418","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:332"
"http://data.parliament.uk/resources/102419","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:333"
"http://data.parliament.uk/resources/102420","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:334"
"http://data.parliament.uk/resources/102421","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:335"
"http://data.parliament.uk/resources/102422","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:336"
"http://data.parliament.uk/resources/102423","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:337"
"http://data.parliament.uk/resources/102424","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:338"
"http://data.parliament.uk/resources/102425","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:339"
"http://data.parliament.uk/resources/102426","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:340"
"http://data.parliament.uk/resources/102427","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:341"
"http://data.parliament.uk/resources/102428","2002-10-29","Modernisation of the House of Commons","CD:2002-10-29:342"
"http://data.parliament.uk/resources/102415","2002-10-28","HIV/AIDS (Africa and Asia)","CD:2002-10-28:329"
"http://data.parliament.uk/resources/102416","2002-10-28","Access To Facilities Of The House","CD:2002-10-28:330"
"http://data.parliament.uk/resources/102417","2002-10-28","Human Rights Act","CD:2002-10-28:331"
"http://data.parliament.uk/resources/102414","2002-10-23","National Lottery","CD:2002-10-23:328"
"http://data.parliament.uk/resources/102411","2002-10-22","Affordable Housing","CD:2002-10-22:325"
"http://data.parliament.uk/resources/102412","2002-10-22","Nuclear Power","CD:2002-10-22:326"
"http://data.parliament.uk/resources/102413","2002-10-22","Nuclear Power","CD:2002-10-22:327"
"http://data.parliament.uk/resources/102410","2002-10-21","Tobacco Advertising and Promotion Bill [Lords]","CD:2002-10-21:324"
"http://data.parliament.uk/resources/102407","2002-10-16","Department for Education and Skills","CD:2002-10-16:321"
"http://data.parliament.uk/resources/102408","2002-10-16","Rural Economy","CD:2002-10-16:322"
"http://data.parliament.uk/resources/102409","2002-10-16","Rural Economy","CD:2002-10-16:323"
"http://data.parliament.uk/resources/102406","2002-10-15","Urban Post Office Reinvention Programme","CD:2002-10-15:320"
"http://data.parliament.uk/resources/102405","2002-09-24","Iraq and Weapons of Mass Destruction","CD:2002-09-24:319"
"http://data.parliament.uk/resources/102402","2002-07-24","Deferred Divisions","CD:2002-07-24:316"
"http://data.parliament.uk/resources/102403","2002-07-24","Education","CD:2002-07-24:317"
"http://data.parliament.uk/resources/102404","2002-07-24","Education","CD:2002-07-24:318"
"http://data.parliament.uk/resources/102398","2002-07-18","Proceeds of Crime Bill","CD:2002-07-18:312"
"http://data.parliament.uk/resources/102399","2002-07-18","Proceeds of Crime Bill","CD:2002-07-18:313"
"http://data.parliament.uk/resources/102400","2002-07-18","Proceeds of Crime Bill","CD:2002-07-18:314"
"http://data.parliament.uk/resources/102401","2002-07-18","Proceeds of Crime Bill","CD:2002-07-18:315"
"http://data.parliament.uk/resources/102397","2002-07-17","Deferred Divisions","CD:2002-07-17:311"
"http://data.parliament.uk/resources/102393","2002-07-15","Education Bill","CD:2002-07-15:307"
"http://data.parliament.uk/resources/102394","2002-07-15","Education Bill","CD:2002-07-15:308"
"http://data.parliament.uk/resources/102395","2002-07-15","Education Bill","CD:2002-07-15:309"
"http://data.parliament.uk/resources/102396","2002-07-15","Education Bill","CD:2002-07-15:310"
"http://data.parliament.uk/resources/102387","2002-07-10","Deferred Divisions","CD:2002-07-10:301"
"http://data.parliament.uk/resources/102388","2002-07-10","Deferred Divisions","CD:2002-07-10:302"
"http://data.parliament.uk/resources/102389","2002-07-10","Police Reform Bill [Lords]","CD:2002-07-10:303"
"http://data.parliament.uk/resources/102390","2002-07-10","Police Reform Bill [Lords]","CD:2002-07-10:304"
"http://data.parliament.uk/resources/102391","2002-07-10","Police Reform Bill [Lords]","CD:2002-07-10:305"
"http://data.parliament.uk/resources/102392","2002-07-10","Police Reform Bill [Lords]","CD:2002-07-10:306"
"http://data.parliament.uk/resources/102385","2002-07-09","Mersey Tunnels Bill (By Order)","CD:2002-07-09:299"
"http://data.parliament.uk/resources/102386","2002-07-09","Mersey Tunnels Bill (By Order)","CD:2002-07-09:300"
"http://data.parliament.uk/resources/102383","2002-07-08","Care Homes","CD:2002-07-08:297"
"http://data.parliament.uk/resources/102384","2002-07-08","Care Homes","CD:2002-07-08:298"
"http://data.parliament.uk/resources/102377","2002-07-04","Finance Bill","CD:2002-07-04:291"
"http://data.parliament.uk/resources/102378","2002-07-04","Finance Bill","CD:2002-07-04:292"
"http://data.parliament.uk/resources/102379","2002-07-04","Finance Bill","CD:2002-07-04:293"
"http://data.parliament.uk/resources/102380","2002-07-04","Finance Bill","CD:2002-07-04:294"
"http://data.parliament.uk/resources/102381","2002-07-04","Finance Bill","CD:2002-07-04:295"
"http://data.parliament.uk/resources/102382","2002-07-04","Finance Bill","CD:2002-07-04:296"
"http://data.parliament.uk/resources/102374","2002-07-03","Finance Bill","CD:2002-07-03:288"
"http://data.parliament.uk/resources/102375","2002-07-03","Finance Bill","CD:2002-07-03:289"
"http://data.parliament.uk/resources/102376","2002-07-03","Finance Bill","CD:2002-07-03:290"
"http://data.parliament.uk/resources/102372","2002-07-02","Funded Pensions","CD:2002-07-02:286"
"http://data.parliament.uk/resources/102373","2002-07-02","Funded Pensions","CD:2002-07-02:287"
"http://data.parliament.uk/resources/102371","2002-06-27","Individual Learning Accounts","CD:2002-06-27:285"
"http://data.parliament.uk/resources/102370","2002-06-26","Tax Credits Bill","CD:2002-06-26:284"
"http://data.parliament.uk/resources/102368","2002-06-25","Mental Health","CD:2002-06-25:282"
"http://data.parliament.uk/resources/102369","2002-06-25","Zimbabwe","CD:2002-06-25:283"
"http://data.parliament.uk/resources/102364","2002-06-24","Export Control Bill","CD:2002-06-24:278"
"http://data.parliament.uk/resources/102365","2002-06-24","Export Control Bill","CD:2002-06-24:279"
"http://data.parliament.uk/resources/102366","2002-06-24","Single European Sky","CD:2002-06-24:280"
"http://data.parliament.uk/resources/102367","2002-06-24","Single European Sky","CD:2002-06-24:281"
"http://data.parliament.uk/resources/102362","2002-06-19","World Poverty","CD:2002-06-19:276"
"http://data.parliament.uk/resources/102363","2002-06-19","House of Lords Reform (Joint Committee)","CD:2002-06-19:277"
"http://data.parliament.uk/resources/102361","2002-06-17","Enterprise Bill","CD:2002-06-17:275"
"http://data.parliament.uk/resources/102359","2002-06-13","Enterprise Bill","CD:2002-06-13:273"
"http://data.parliament.uk/resources/102360","2002-06-13","Enterprise Bill","CD:2002-06-13:274"
"http://data.parliament.uk/resources/102354","2002-06-12","Nationality, Immigration and Asylum Bill","CD:2002-06-12:268"
"http://data.parliament.uk/resources/102355","2002-06-12","Nationality, Immigration and Asylum Bill","CD:2002-06-12:269"
"http://data.parliament.uk/resources/102356","2002-06-12","Nationality, Immigration and Asylum Bill","CD:2002-06-12:270"
"http://data.parliament.uk/resources/102357","2002-06-12","Nationality, Immigration and Asylum Bill","CD:2002-06-12:271"
"http://data.parliament.uk/resources/102358","2002-06-12","Nationality, Immigration and Asylum Bill","CD:2002-06-12:272"
"http://data.parliament.uk/resources/102345","2002-06-11","Nationality, Immigration and Asylum Bill (Programme) (No. 3)","CD:2002-06-11:259"
"http://data.parliament.uk/resources/102346","2002-06-11","Nationality, Immigration and Asylum Bill","CD:2002-06-11:260"
"http://data.parliament.uk/resources/102347","2002-06-11","Nationality, Immigration and Asylum Bill","CD:2002-06-11:261"
"http://data.parliament.uk/resources/102348","2002-06-11","Nationality, Immigration and Asylum Bill","CD:2002-06-11:262"
"http://data.parliament.uk/resources/102349","2002-06-11","Nationality, Immigration and Asylum Bill","CD:2002-06-11:263"
"http://data.parliament.uk/resources/102350","2002-06-11","Nationality, Immigration and Asylum Bill","CD:2002-06-11:264"
"http://data.parliament.uk/resources/102351","2002-06-11","Nationality, Immigration and Asylum Bill","CD:2002-06-11:265"
"http://data.parliament.uk/resources/102352","2002-06-11","Nationality, Immigration and Asylum Bill","CD:2002-06-11:266"
"http://data.parliament.uk/resources/102353","2002-06-11","Nationality, Immigration and Asylum Bill","CD:2002-06-11:267"
"http://data.parliament.uk/resources/102340","2002-06-10","National Insurance Contributions Bill","CD:2002-06-10:254"
"http://data.parliament.uk/resources/102341","2002-06-10","National Insurance Contributions Bill","CD:2002-06-10:255"
"http://data.parliament.uk/resources/102342","2002-06-10","National Insurance Contributions Bill","CD:2002-06-10:256"
"http://data.parliament.uk/resources/102343","2002-06-10","National Insurance Contributions Bill","CD:2002-06-10:257"
"http://data.parliament.uk/resources/102344","2002-06-10","National Insurance Contributions Bill","CD:2002-06-10:258"
"http://data.parliament.uk/resources/102339","2002-05-23","State Pension Credit Bill [Lords]","CD:2002-05-23:253"
"http://data.parliament.uk/resources/102337","2002-05-22","National Health Service Reform and Health Care Professions Bill","CD:2002-05-22:251"
"http://data.parliament.uk/resources/102338","2002-05-22","National Health Service Reform and Health Care Professions Bill","CD:2002-05-22:252"
"http://data.parliament.uk/resources/102334","2002-05-21","School Discipline","CD:2002-05-21:248"
"http://data.parliament.uk/resources/102335","2002-05-21","Special Educational Needs","CD:2002-05-21:249"
"http://data.parliament.uk/resources/102336","2002-05-21","Special Educational Needs","CD:2002-05-21:250"
"http://data.parliament.uk/resources/102332","2002-05-20","Adoption and Children Bill","CD:2002-05-20:246"
"http://data.parliament.uk/resources/102333","2002-05-20","Adoption and Children Bill","CD:2002-05-20:247"
"http://data.parliament.uk/resources/102329","2002-05-16","Adoption and Children Bill","CD:2002-05-16:243"
"http://data.parliament.uk/resources/102330","2002-05-16","Adoption and Children Bill","CD:2002-05-16:244"
"http://data.parliament.uk/resources/102331","2002-05-16","Adoption and Children Bill","CD:2002-05-16:245"
"http://data.parliament.uk/resources/102327","2002-05-15","Post Office Closures","CD:2002-05-15:241"
"http://data.parliament.uk/resources/102328","2002-05-15","Johannesburg Summit","CD:2002-05-15:242"
"http://data.parliament.uk/resources/102322","2002-05-14","Modernisation of the House of Commons [Relevant document: The Second Report from the Liaison Committee, HC 692, Session 2001‹02, on Select Committees: Modernisation Proposals.]","CD:2002-05-14:236"
"http://data.parliament.uk/resources/102323","2002-05-14","Modernisation of the House of Commons [Relevant document: The Second Report from the Liaison Committee, HC 692, Session 2001‹02, on Select Committees: Modernisation Proposals.]","CD:2002-05-14:237"
"http://data.parliament.uk/resources/102324","2002-05-14","Modernisation of the House of Commons [Relevant document: The Second Report from the Liaison Committee, HC 692, Session 2001‹02, on Select Committees: Modernisation Proposals.]","CD:2002-05-14:238"
"http://data.parliament.uk/resources/102325","2002-05-14","Modernisation of the House of Commons [Relevant document: The Second Report from the Liaison Committee, HC 692, Session 2001‹02, on Select Committees: Modernisation Proposals.]","CD:2002-05-14:239"
"http://data.parliament.uk/resources/102326","2002-05-14","Modernisation of the House of Commons [Relevant document: The Second Report from the Liaison Committee, HC 692, Session 2001‹02, on Select Committees: Modernisation Proposals.]","CD:2002-05-14:240"
"http://data.parliament.uk/resources/102321","2002-05-13","National Insurance Contributions Bill","CD:2002-05-13:235"
"http://data.parliament.uk/resources/102320","2002-05-10","Home Energy Conservation Bill","CD:2002-05-10:234"
"http://data.parliament.uk/resources/102315","2002-05-09","Finance Bill","CD:2002-05-09:229"
"http://data.parliament.uk/resources/102316","2002-05-09","Finance Bill","CD:2002-05-09:230"
"http://data.parliament.uk/resources/102317","2002-05-09","Finance Bill","CD:2002-05-09:231"
"http://data.parliament.uk/resources/102318","2002-05-09","Finance Bill","CD:2002-05-09:232"
"http://data.parliament.uk/resources/102319","2002-05-09","Finance Bill","CD:2002-05-09:233"
"http://data.parliament.uk/resources/102312","2002-05-08","Finance Bill","CD:2002-05-08:226"
"http://data.parliament.uk/resources/102313","2002-05-08","Finance Bill","CD:2002-05-08:227"
"http://data.parliament.uk/resources/102314","2002-05-08","Finance Bill","CD:2002-05-08:228"
"http://data.parliament.uk/resources/102311","2002-05-07","Police Reform Bill [Lords]","CD:2002-05-07:225"
"http://data.parliament.uk/resources/102310","2002-05-01","Ways and Means","CD:2002-05-01:224"
"http://data.parliament.uk/resources/102308","2002-04-30","Finance Bill","CD:2002-04-30:222"
"http://data.parliament.uk/resources/102309","2002-04-30","Finance Bill","CD:2002-04-30:223"
"http://data.parliament.uk/resources/102306","2002-04-29","Tobacco Advertising and Promotion Bill [Lords]","CD:2002-04-29:220"
"http://data.parliament.uk/resources/102307","2002-04-29","Tobacco Advertising and Promotion Bill [Lords]","CD:2002-04-29:221"
"http://data.parliament.uk/resources/102305","2002-04-24","Nationality, Immigration and Asylum Bill","CD:2002-04-24:219"
"http://data.parliament.uk/resources/102299","2002-04-23","Budget Resolutions and Economic Situation","CD:2002-04-23:213"
"http://data.parliament.uk/resources/102300","2002-04-23","Budget Resolutions and Economic Situation","CD:2002-04-23:214"
"http://data.parliament.uk/resources/102301","2002-04-23","Budget Resolutions and Economic Situation","CD:2002-04-23:215"
"http://data.parliament.uk/resources/102302","2002-04-23","Budget Resolutions and Economic Situation","CD:2002-04-23:216"
"http://data.parliament.uk/resources/102303","2002-04-23","Budget Resolutions and Economic Situation","CD:2002-04-23:217"
"http://data.parliament.uk/resources/102304","2002-04-23","Budget Resolutions and Economic Situation","CD:2002-04-23:218"
"http://data.parliament.uk/resources/102298","2002-04-19","Industrial and Provident Societies Bill","CD:2002-04-19:212"
"http://data.parliament.uk/resources/102297","2002-04-16","Selective Schools (Transitional Arrangements)","CD:2002-04-16:211"
"http://data.parliament.uk/resources/102293","2002-04-15","Electoral Fraud (Northern Ireland) Bill (Programme)","CD:2002-04-15:207"
"http://data.parliament.uk/resources/102294","2002-04-15","City of London (Ward Elections) Bill","CD:2002-04-15:208"
"http://data.parliament.uk/resources/102295","2002-04-15","City of London (Ward Elections) Bill","CD:2002-04-15:209"
"http://data.parliament.uk/resources/102296","2002-04-15","City of London (Ward Elections) Bill","CD:2002-04-15:210"
"http://data.parliament.uk/resources/102291","2002-04-12","Pensions Annuities (Amendment) Bill","CD:2002-04-12:205"
"http://data.parliament.uk/resources/102292","2002-04-12","Pensions Annuities (Amendment) Bill","CD:2002-04-12:206"
"http://data.parliament.uk/resources/102290","2002-04-10","Enterprise Bill","CD:2002-04-10:204"
"http://data.parliament.uk/resources/102288","2002-03-25","State Pension Credit Bill [Lords]","CD:2002-03-25:202"
"http://data.parliament.uk/resources/102289","2002-03-25","State Pension Credit Bill [Lords]","CD:2002-03-25:203"
"http://data.parliament.uk/resources/102286","2002-03-19","Education and Skills Training","CD:2002-03-19:200"
"http://data.parliament.uk/resources/102287","2002-03-19","Education and Skills Training","CD:2002-03-19:201"
"http://data.parliament.uk/resources/102283","2002-03-18","Hunting With Dogs","CD:2002-03-18:197"
"http://data.parliament.uk/resources/102284","2002-03-18","Hunting With Dogs","CD:2002-03-18:198"
"http://data.parliament.uk/resources/102285","2002-03-18","Hunting With Dogs","CD:2002-03-18:199"
"http://data.parliament.uk/resources/102279","2002-03-13","Commonhold and Leasehold Reform Bill [Lords]","CD:2002-03-13:193"
"http://data.parliament.uk/resources/102280","2002-03-13","Commonhold and Leasehold Reform Bill [Lords]","CD:2002-03-13:194"
"http://data.parliament.uk/resources/102281","2002-03-13","Commonhold and Leasehold Reform Bill [Lords]","CD:2002-03-13:195"
"http://data.parliament.uk/resources/102282","2002-03-13","Commonhold and Leasehold Reform Bill [Lords]","CD:2002-03-13:196"
"http://data.parliament.uk/resources/102277","2002-03-12","London and the South-East","CD:2002-03-12:191"
"http://data.parliament.uk/resources/102278","2002-03-12","London and the South-East","CD:2002-03-12:192"
"http://data.parliament.uk/resources/102273","2002-03-11","Commonhold and Leasehold Reform Bill [Lords]","CD:2002-03-11:187"
"http://data.parliament.uk/resources/102274","2002-03-11","Commonhold and Leasehold Reform Bill [Lords]","CD:2002-03-11:188"
"http://data.parliament.uk/resources/102275","2002-03-11","Commonhold and Leasehold Reform Bill [Lords]","CD:2002-03-11:189"
"http://data.parliament.uk/resources/102276","2002-03-11","Commonhold and Leasehold Reform Bill [Lords]","CD:2002-03-11:190"
"http://data.parliament.uk/resources/102270","2002-03-06","Office of Communications Bill [Lords]","CD:2002-03-06:184"
"http://data.parliament.uk/resources/102271","2002-03-06","Office of Communications Bill [Lords]","CD:2002-03-06:185"
"http://data.parliament.uk/resources/102272","2002-03-06","Office of Communications Bill [Lords]","CD:2002-03-06:186"
"http://data.parliament.uk/resources/102266","2002-03-05","Steel Industry","CD:2002-03-05:180"
"http://data.parliament.uk/resources/102267","2002-03-05","Steel Industry","CD:2002-03-05:181"
"http://data.parliament.uk/resources/102268","2002-03-05","Nuclear Power","CD:2002-03-05:182"
"http://data.parliament.uk/resources/102269","2002-03-05","Nuclear Power","CD:2002-03-05:183"
"http://data.parliament.uk/resources/102261","2002-03-04","Justice (Northern Ireland) Bill","CD:2002-03-04:175"
"http://data.parliament.uk/resources/102262","2002-03-04","Justice (Northern Ireland) Bill","CD:2002-03-04:176"
"http://data.parliament.uk/resources/102263","2002-03-04","Justice (Northern Ireland) Bill","CD:2002-03-04:177"
"http://data.parliament.uk/resources/102264","2002-03-04","Justice (Northern Ireland) Bill","CD:2002-03-04:178"
"http://data.parliament.uk/resources/102265","2002-03-04","Justice (Northern Ireland) Bill","CD:2002-03-04:179"
"http://data.parliament.uk/resources/102258","2002-02-27","Proceeds of Crime Bill","CD:2002-02-27:172"
"http://data.parliament.uk/resources/102259","2002-02-27","Proceeds of Crime Bill","CD:2002-02-27:173"
"http://data.parliament.uk/resources/102260","2002-02-27","Proceeds of Crime Bill","CD:2002-02-27:174"
"http://data.parliament.uk/resources/102255","2002-02-26","Proceeds of Crime Bill","CD:2002-02-26:169"
"http://data.parliament.uk/resources/102256","2002-02-26","Proceeds of Crime Bill","CD:2002-02-26:170"
"http://data.parliament.uk/resources/102257","2002-02-26","Proceeds of Crime Bill","CD:2002-02-26:171"
"http://data.parliament.uk/resources/102254","2002-02-25","Homelessness Bill","CD:2002-02-25:168"
"http://data.parliament.uk/resources/102252","2002-02-12","Employment Bill","CD:2002-02-12:166"
"http://data.parliament.uk/resources/102253","2002-02-12","Employment Bill","CD:2002-02-12:167"
"http://data.parliament.uk/resources/102249","2002-02-07","Tax Credits Bill","CD:2002-02-07:163"
"http://data.parliament.uk/resources/102250","2002-02-07","Tax Credits Bill","CD:2002-02-07:164"
"http://data.parliament.uk/resources/102251","2002-02-07","Tax Credits Bill","CD:2002-02-07:165"
"http://data.parliament.uk/resources/102243","2002-02-06","Education Bill","CD:2002-02-06:157"
"http://data.parliament.uk/resources/102244","2002-02-06","Education Bill","CD:2002-02-06:158"
"http://data.parliament.uk/resources/102245","2002-02-06","Education Bill","CD:2002-02-06:159"
"http://data.parliament.uk/resources/102246","2002-02-06","Education Bill","CD:2002-02-06:160"
"http://data.parliament.uk/resources/102247","2002-02-06","Education Bill","CD:2002-02-06:161"
"http://data.parliament.uk/resources/102248","2002-02-06","Education Bill","CD:2002-02-06:162"
"http://data.parliament.uk/resources/102240","2002-02-05","Education Bill","CD:2002-02-05:154"
"http://data.parliament.uk/resources/102241","2002-02-05","Education Bill","CD:2002-02-05:155"
