"uri","date","title","uin"
"http://data.parliament.uk/resources/670508","2017-01-10","Policing and Crime Bill: Lords Amendment 24 Motion to disagree","CD:2017-01-10:186"
"http://data.parliament.uk/resources/670510","2017-01-10","Policing and Crime Bill: Lords Amendment 96 Motion to disagree","CD:2017-01-10:187"
"http://data.parliament.uk/resources/670534","2017-01-10","Policing and Crime Bill: Lords Amendment 136 Motion to disagree","CD:2017-01-10:188"
"http://data.parliament.uk/resources/669733","2017-01-09","Technical and Further Education Bill: Report Stage New Clause 4","CD:2017-01-09:182"
"http://data.parliament.uk/resources/669796","2017-01-09","Technical and Further Education Bill: Report Stage Amendment 22","CD:2017-01-09:183"
"http://data.parliament.uk/resources/660075","2016-12-16","Preventing and Combating Violence against Women and Domestic Violence (Ratification of Convention) Bill: Second Reading Closure Motion","CD:2016-12-16:180"
"http://data.parliament.uk/resources/660076","2016-12-16","Preventing and Combating Violence against Women and Domestic Violence (Ratification of Convention) Bill: Second Reading","CD:2016-12-16:181"
"http://data.parliament.uk/resources/658123","2016-12-14","Deferred division: Financial Services and Markets","CD:2016-12-14:177"
"http://data.parliament.uk/resources/658125","2016-12-14","Opposition Motion: Effect on equality of the Autumn Statement 2016","CD:2016-12-14:178"
"http://data.parliament.uk/resources/658169","2016-12-14","Opposition Motion: Homelessness","CD:2016-12-14:179"
"http://data.parliament.uk/resources/657539","2016-12-13","Neighbourhood Planning Bill Report Stage Amendment 14","CD:2016-12-13:176"
"http://data.parliament.uk/resources/657541","2016-12-13","Neighbourhood Planning Bill Report Stage New Clause 9","CD:2016-12-13:175"
"http://data.parliament.uk/resources/656665","2016-12-12","Savings (Government Contributions) Bill: Report Stage New Clause 2","CD:2016-12-12:171"
"http://data.parliament.uk/resources/656666","2016-12-12","Savings (Government Contributions) Bill Report Stage Amendment 15","CD:2016-12-12:172"
"http://data.parliament.uk/resources/656668","2016-12-12","Savings (Government Contributions) Bill Report Stage Amendment 2","CD:2016-12-12:173"
"http://data.parliament.uk/resources/656688","2016-12-12","Draft Coasting Schools (England) Regulations","CD:2016-12-12:174"
"http://data.parliament.uk/resources/653644","2016-12-07","Opposition Motion: The Government's plan for Brexit (Prime Minister's Amdt)","CD:2016-12-07:169"
"http://data.parliament.uk/resources/653645","2016-12-07","Opposition motion: The Government's plan for Brexit motion as amended","CD:2016-12-07:170"
"http://data.parliament.uk/resources/649312","2016-12-01","Acceleration of the state pension age for women born in the 1950s","CD:2016-12-01:168"
"http://data.parliament.uk/resources/648344","2016-11-30","Opposition Motion: Chilcot Inquiry and parliamentary accountability","CD:2016-11-30:166"
"http://data.parliament.uk/resources/648387","2016-11-30","Opposition Motion: Effect of the increase in the state pension age on women born in the 1950s","CD:2016-11-30:167"
"http://data.parliament.uk/resources/646361","2016-11-28","Digital Economy Bill: Report Stage New Clause 10","CD:2016-11-28:163"
"http://data.parliament.uk/resources/646362","2016-11-28","Digital Economy Bill: Report Stage New Clause 27","CD:2016-11-28:164"
"http://data.parliament.uk/resources/646440","2016-11-28","Digital Economy Bill: Report Stage New Clause 8","CD:2016-11-28:165"
"http://data.parliament.uk/resources/641464","2016-11-22","Opposition Motion: Education and Social Mobility","CD:2016-11-22:161"
"http://data.parliament.uk/resources/641522","2016-11-22","Opposition Motion: National Health Service Funding","CD:2016-11-22:162"
"http://data.parliament.uk/resources/640531","2016-11-21","Higher Education and Research Bill: Report Stage New Clause 2","CD:2016-11-21:154"
"http://data.parliament.uk/resources/640533","2016-11-21","Higher Education and Research Bill: Report Stage New Clause 5","CD:2016-11-21:155"
"http://data.parliament.uk/resources/640544","2016-11-21","Higher Education and Research Bill: Report Stage New Clause 14","CD:2016-11-21:156"
"http://data.parliament.uk/resources/640564","2016-11-21","Higher Education and Research Bill: Report Stage Amendment 40","CD:2016-11-21:158"
"http://data.parliament.uk/resources/640593","2016-11-21","Higher Education and Research Bill: Report Stage Amendment 56","CD:2016-11-21:159"
"http://data.parliament.uk/resources/640631","2016-11-21","Higher Education and Research Bill: Report Stage Amendment 47","CD:2016-11-21:157"
"http://data.parliament.uk/resources/640712","2016-11-21","Higher Education and Research Bill: Third Reading","CD:2016-11-21:160"
"http://data.parliament.uk/resources/638486","2016-11-18","Closure Motion: Parliamentary Constituencies (Amendment) Bill second reading ","CD:2016-11-18:152"
"http://data.parliament.uk/resources/638488","2016-11-18","Parliamentary Constituencies (Amendment) Bill: Second Reading","CD:2016-11-18:153"
"http://data.parliament.uk/resources/641518","2016-11-17","Reductions to Employment and Support Allowance and universal credit","CD:2016-11-17:151"
"http://data.parliament.uk/resources/637405","2016-11-16","Opposition Motion: Autumn Statement distributional analysis, universal credit and ESA","CD:2016-11-16:149"
"http://data.parliament.uk/resources/637445","2016-11-16","Opposition Motion: social care","CD:2016-11-16:150"
"http://data.parliament.uk/resources/636353","2016-11-15","Investigatory Powers Bill  Lords Amendments 15B, 15C, 338B, 339B and 339C, motion to disagree","CD:2016-11-15:145"
"http://data.parliament.uk/resources/636356","2016-11-15","Small Charitable Donations etc Bill Report Stage New Clause 3","CD:2016-11-15:146"
"http://data.parliament.uk/resources/636357","2016-11-15","Small Charitable Donations etc Bill Report Stage New Clause 4","CD:2016-11-15:147"
"http://data.parliament.uk/resources/636408","2016-11-15","Small Charitable Donations Etc Bill: Report Stage Amdt 1","CD:2016-11-15:148"
"http://data.parliament.uk/resources/628911","2016-11-04","Motion to sit in private","CD:2016-11-04:144"
"http://data.parliament.uk/resources/626911","2016-11-02","Opposition Motion: Community Pharmacies","CD:2016-11-02:142"
"http://data.parliament.uk/resources/626953","2016-11-02","Opposition Motion: Police Officer Safety","CD:2016-11-02:143"
"http://data.parliament.uk/resources/626202","2016-11-01","Investigatory Powers Bill: Lords Amendment 15 Motion to disagree","CD:2016-11-01:141"
"http://data.parliament.uk/resources/625354","2016-10-31","Justice Committee: Motion To Nominate","CD:2016-10-31:140"
"http://data.parliament.uk/resources/621252","2016-10-26","Opposition Motion: Yemen","CD:2016-10-26:139"
"http://data.parliament.uk/resources/607490","2016-10-21","Closure Motion: Sexual Offences (Pardons Etc.) Bill second reading","CD:2016-10-21:138"
"http://data.parliament.uk/resources/605580","2016-10-19","Opposition motion: Rights of EU nationals","CD:2016-10-19:136"
"http://data.parliament.uk/resources/605620","2016-10-19","Opposition Motion: House of Lords reform and the size of the House of Commons","CD:2016-10-19:137"
"http://data.parliament.uk/resources/604276","2016-10-18","Broadcasting Amdt (a)","CD:2016-10-18:135"
"http://data.parliament.uk/resources/582791","2016-09-14","Ten Minute Rule Motion: European Union (UK Withdrawal From Membership)","CD:2016-09-14:132"
"http://data.parliament.uk/resources/582795","2016-09-14","Draft West Midlands Combined Authority (Election of Mayor) Order 2016","CD:2016-09-14:133"
"http://data.parliament.uk/resources/582798","2016-09-14","Opposition Motion: NHS sustainabiliy and transformation plans","CD:2016-09-14:134"
"http://data.parliament.uk/resources/581281","2016-09-12","Wales Bill: Report Stage Amdt 60","CD:2016-09-12:129"
"http://data.parliament.uk/resources/581521","2016-09-12","Wales Bill: Report Stage New Clause 3","CD:2016-09-12:130"
"http://data.parliament.uk/resources/581559","2016-09-12","Wales Bill: Report Stage New Clause 6","CD:2016-09-12:131"
"http://data.parliament.uk/resources/576587","2016-09-06","Finance Bill: Report Stage Amdt 174","CD:2016-09-06:125"
"http://data.parliament.uk/resources/576591","2016-09-06","Finance Bill: Report Stage New Clause 8","CD:2016-09-06:126"
"http://data.parliament.uk/resources/576592","2016-09-06","Finance Bill: Report Stage New Clause 15","CD:2016-09-06:127"
"http://data.parliament.uk/resources/576630","2016-09-06","Finance Bill: Third Reading","CD:2016-09-06:128"
"http://data.parliament.uk/resources/575629","2016-09-05","Finance Bill: Report Stage New Clause 5","CD:2016-09-05:120"
"http://data.parliament.uk/resources/575630","2016-09-05","Finance Bill: Report Stage Amdt 162 ","CD:2016-09-05:121"
"http://data.parliament.uk/resources/576210","2016-09-05","Finance Bill Report Stage New Clause 7","CD:2016-09-05:122"
"http://data.parliament.uk/resources/576211","2016-09-05","Finance Bill Report Stage New Clause 13","CD:2016-09-05:123"
"http://data.parliament.uk/resources/576346","2016-09-05","Finance Bill Report Stage Amdt 144","CD:2016-09-05:124"
"http://data.parliament.uk/resources/540627","2016-07-20","Ten Minute Rule Motion: Electoral Reform (Proportional Representation and Reduction of Voting Age)","CD:2016-07-20:117"
"http://data.parliament.uk/resources/540628","2016-07-20","Atomic Energy and Radioactive Substances","CD:2016-07-20:115"
"http://data.parliament.uk/resources/540629","2016-07-20","Climate Change","CD:2016-07-20:116"
"http://data.parliament.uk/resources/540630","2016-07-20","Opposition Motion: Supported Housing Benefit","CD:2016-07-20:118"
"http://data.parliament.uk/resources/540635","2016-07-20","Opposition Motion: Charter for Budget Responsibility","CD:2016-07-20:119"
"http://data.parliament.uk/resources/539858","2016-07-19","Higher Education and Research Bill: Second Reading","CD:2016-07-19:114"
"http://data.parliament.uk/resources/539282","2016-07-18","UK's Nuclear Deterrent","CD:2016-07-18:113"
"http://data.parliament.uk/resources/535663","2016-07-13","Independent Parliamentary Standards Authority","CD:2016-07-13:112"
"http://data.parliament.uk/resources/535367","2016-07-12","Opposition Day: EU Referendum: Energy and Environment","CD:2016-07-12:109"
"http://data.parliament.uk/resources/535427","2016-07-12","Opposition Day: SATs Results","CD:2016-07-12:110"
"http://data.parliament.uk/resources/535428","2016-07-12","Senior Courts of England and Wales","CD:2016-07-12:111"
"http://data.parliament.uk/resources/535009","2016-07-11","Wales Bill (Committee): Amendment 83","CD:2016-07-11:104"
"http://data.parliament.uk/resources/535011","2016-07-11","Wales Bill (committee): Amendment 123","CD:2016-07-11:105"
"http://data.parliament.uk/resources/535091","2016-07-11","Wales Bill (committee): Amendment 74","CD:2016-07-11:106"
"http://data.parliament.uk/resources/535093","2016-07-11","Wales Bill (committee): Amendment 81","CD:2016-07-11:107"
"http://data.parliament.uk/resources/535094","2016-07-11","Wales Bill (committee): NC 2","CD:2016-07-11:108"
"http://data.parliament.uk/resources/533158","2016-07-06","Opposition Motion: EU Nationals in the UK","CD:2016-07-06:103"
"http://data.parliament.uk/resources/532624","2016-07-05","Wales Bill Committee Amdt 5","CD:2016-07-05:98"
"http://data.parliament.uk/resources/532625","2016-07-05","Wales Bill Committee Amdt 7","CD:2016-07-05:99"
"http://data.parliament.uk/resources/532681","2016-07-05","Wales Bill Committee Clause 10 Stand Part","CD:2016-07-05:100"
"http://data.parliament.uk/resources/532682","2016-07-05","Wales Bill Committee Amdt 11","CD:2016-07-05:101"
"http://data.parliament.uk/resources/532684","2016-07-05","Wales Bill Committee Clause 16 Stand Part","CD:2016-07-05:102"
"http://data.parliament.uk/resources/532318","2016-07-04","Estimates (Ministry of Justice)","CD:2016-07-04:97"
"http://data.parliament.uk/resources/528997","2016-06-28","Finance Bill: committee: Amendment 1","CD:2016-06-28:92"
"http://data.parliament.uk/resources/528998","2016-06-28","Finance Bill: committee: New Clause 9","CD:2016-06-28:93"
"http://data.parliament.uk/resources/529002","2016-06-28","Finance Bill: committee: Clause 42 stand part","CD:2016-06-28:94"
"http://data.parliament.uk/resources/529003","2016-06-28","Finance Bill: committee: Clause 72 stand part ","CD:2016-06-28:95"
"http://data.parliament.uk/resources/529004","2016-06-28"," Finance Bill: committee: New Clause 2","CD:2016-06-28:96"
"http://data.parliament.uk/resources/528761","2016-06-27","Finance Bill: committee: Amendment 2","CD:2016-06-27:89"
"http://data.parliament.uk/resources/528763","2016-06-27","Finance Bill: New Clause 1","CD:2016-06-27:90"
"http://data.parliament.uk/resources/528766","2016-06-27","Finance Bill: committee: Amendment 183","CD:2016-06-27:91"
"http://data.parliament.uk/resources/525196","2016-06-15","Local Government Statutory Instrument","CD:2016-06-15:87"
"http://data.parliament.uk/resources/525202","2016-06-15","Opposition Day: EU Membership","CD:2016-06-15:88"
"http://data.parliament.uk/resources/524550","2016-06-13","Policing and Crime Bill Report Stage: New Clause 63","CD:2016-06-13:83"
"http://data.parliament.uk/resources/524551","2016-06-13","Policing and Crime Bill Report Stage: New Clause 64","CD:2016-06-13:84"
"http://data.parliament.uk/resources/524571","2016-06-13","Policing and Crime Bill Report Stage: New Clause 2","CD:2016-06-13:85"
"http://data.parliament.uk/resources/524572","2016-06-13","Policing and Crime Bill Report Stage: New Clause 60","CD:2016-06-13:86"
"http://data.parliament.uk/resources/523767","2016-06-08","Opposition Day: BBC White Paper","CD:2016-06-08:81"
"http://data.parliament.uk/resources/523811","2016-06-08","Opposition Day: Disability Employment Gap","CD:2016-06-08:82"
"http://data.parliament.uk/resources/523254","2016-06-07","Investigatory Powers Bill Report Stage: Amdt 390","CD:2016-06-07:77"
"http://data.parliament.uk/resources/523256","2016-06-07","Investigatory Powers Bill Report Stage: Amdt. 320","CD:2016-06-07:78"
"http://data.parliament.uk/resources/523292","2016-06-07","Investigatory Powers Bill Report Stage: Amdt 3","CD:2016-06-07:79"
"http://data.parliament.uk/resources/523300","2016-06-07","Investigatory Powers Bill Third Reading","CD:2016-06-07:80"
"http://data.parliament.uk/resources/522821","2016-06-06","Investigatory Powers Bill: Report: NC1","CD:2016-06-06:72"
"http://data.parliament.uk/resources/522822","2016-06-06","Invesigatory Powers Bill: Report: Amendment 465","CD:2016-06-06:73"
"http://data.parliament.uk/resources/522823","2016-06-06","Investigatory Powers Bill: Report: Amendment 482","CD:2016-06-06:74"
"http://data.parliament.uk/resources/522937","2016-06-06","Investigatory Powers Bill: Report: Amendment 267","CD:2016-06-06:75"
"http://data.parliament.uk/resources/522938","2016-06-06","Investigatory Powers Bill: Report: Amendment 312","CD:2016-06-06:76"
"http://data.parliament.uk/resources/521793","2016-05-26","Queen's Speech, Economy and Work, Amendment e (J Corbyn)","CD:2016-05-26:69"
"http://data.parliament.uk/resources/521794","2016-05-26","Queen's Speech, Economy and Work, Amendment d (A Robertson)","CD:2016-05-26:70"
"http://data.parliament.uk/resources/521795","2016-05-26","Queen's Speech, main question as amended","CD:2016-05-26:71"
"http://data.parliament.uk/resources/521760","2016-05-25","Queen's Speech - Jeremy Corbyn's amendment","CD:2016-05-25:68"
"http://data.parliament.uk/resources/518516","2016-05-11","Housing and Planning Bill: Lords Amdt 47E - Motion to disagree","CD:2016-05-11:67"
"http://data.parliament.uk/resources/518064","2016-05-09","Energy Bill - Lords Amendment 7TB - Government Motion to disagree","CD:2016-05-09:62"
"http://data.parliament.uk/resources/518094","2016-05-09","Housing and Planning Bill Lords Amdt 10B: Motion to disagree","CD:2016-05-09:63"
"http://data.parliament.uk/resources/518119","2016-05-09","Housing and Planning Bill Lords Amdt 47B & 47C: Motion to disagree","CD:2016-05-09:64"
"http://data.parliament.uk/resources/518127","2016-05-09","Housing and Planning Bill: Lords Amdt 108: Govt (a) in Lieu","CD:2016-05-09:65"
"http://data.parliament.uk/resources/518128","2016-05-09","Immigration Bill Lords Amendment 85: motion to agree with amendments","CD:2016-05-09:66"
"http://data.parliament.uk/resources/517278","2016-05-04","Opposition Day: NHS Bursaries","CD:2016-05-04:61"
"http://data.parliament.uk/resources/516942","2016-05-03","Housing and Planning Bill Lords Amendment 9: Motion to disagree","CD:2016-05-03:56"
"http://data.parliament.uk/resources/516948","2016-05-03","Housing and Planning Bill Lords Amendment 47: Motion to disagree","CD:2016-05-03:57"
"http://data.parliament.uk/resources/516949","2016-05-03","Housing and Planning Bill Lords Amendment 54: Motion to disagree","CD:2016-05-03:58"
"http://data.parliament.uk/resources/516981","2016-05-03","Housing and Planning Bill Lords Amdt 108: Motion to disagree","CD:2016-05-03:59"
"http://data.parliament.uk/resources/517021","2016-05-03","Housing and Planning Bill Lords Amdt 110: Motion to disagree","CD:2016-05-03:60"
"http://data.parliament.uk/resources/516016","2016-04-27","Trade Union Bill Lords Amendment 2: Govt Amdt (a)","CD:2016-04-27:54"
"http://data.parliament.uk/resources/516017","2016-04-27","Trade Union Bill Lords Amdt 17: Motion to Disagree","CD:2016-04-27:55"
"http://data.parliament.uk/resources/515588","2016-04-26","Policing and Crime Blll Report Stage: Amdt. 3","CD:2016-04-26:49"
"http://data.parliament.uk/resources/515591","2016-04-26","Policing and Crime Bill Report Stage: Amdt 20","CD:2016-04-26:50"
"http://data.parliament.uk/resources/515592","2016-04-26","Policing and Crime Bill Report Stage: Amdt 6","CD:2016-04-26:51"
"http://data.parliament.uk/resources/515603","2016-04-26","Policing and Crime Bill Report Stage: Amdt 13","CD:2016-04-26:52"
"http://data.parliament.uk/resources/515604","2016-04-26","Policing and Crime Bill Report Stage: Amdt 10","CD:2016-04-26:53"
"http://data.parliament.uk/resources/515179","2016-04-25","Immigration Bill Lords Amdt 87: Motion to disagree","CD:2016-04-25:44"
"http://data.parliament.uk/resources/515180","2016-04-25","Immigration Bill Lords Amdt 60: Motion to disagree","CD:2016-04-25:45"
"http://data.parliament.uk/resources/515181","2016-04-25","Immigration Bill Lords Amdt 84: Motion to disagree","CD:2016-04-25:46"
"http://data.parliament.uk/resources/515182","2016-04-25","Immigration Bill Lords Amendment 85: Motion to disagree","CD:2016-04-25:47"
"http://data.parliament.uk/resources/515183","2016-04-25","Immigration Bill Lords Amendment 59: Motion to disagree","CD:2016-04-25:48"
"http://data.parliament.uk/resources/514184","2016-04-20","Energy Bill: Lords amendment 7T ","CD:2016-04-20:41"
"http://data.parliament.uk/resources/514196","2016-04-20","Daesh: Genocide of Minorities","CD:2016-04-20:42"
"http://data.parliament.uk/resources/514238","2016-04-20","Record Copies of Act","CD:2016-04-20:43"
"http://data.parliament.uk/resources/513792","2016-04-19","Bank of England Bill Report Stage: New Clause 2","CD:2016-04-19:36"
"http://data.parliament.uk/resources/513799","2016-04-19","Bank of England Bill Report Stage: New Clause 14","CD:2016-04-19:37"
"http://data.parliament.uk/resources/513800","2016-04-19","Bank of England Bill Report Stage: Amdt 8","CD:2016-04-19:38"
"http://data.parliament.uk/resources/513801","2016-04-19","Bank of England Bill Report Stage: Amdt 4","CD:2016-04-19:39"
"http://data.parliament.uk/resources/513802","2016-04-19","Bank of England and Financial Services (Third Reading) Bill","CD:2016-04-19:40"
"http://data.parliament.uk/resources/511672","2016-04-13","Employment Agencies, Etc.","CD:2016-04-13:32"
"http://data.parliament.uk/resources/511673","2016-04-13","Opposition Day: Tax avoidance and evasion","CD:2016-04-13:33"
"http://data.parliament.uk/resources/511680","2016-04-13","Opposition Day Motion - Schools White Paper: Prime Ministers Amendment","CD:2016-04-13:34"
"http://data.parliament.uk/resources/511681","2016-04-13","Opposition Day - Schools White Paper Main question, as amended","CD:2016-04-13:35"
"http://data.parliament.uk/resources/509950","2016-04-11","Finance (no. 2) Bill Second Reading","CD:2016-04-11:31"
"http://data.parliament.uk/resources/486079","2016-03-23","HS2: report stage: NC 20","CD:2016-03-23:26"
"http://data.parliament.uk/resources/486080","2016-03-23","HS2: report stage: NC 8","CD:2016-03-23:27"
"http://data.parliament.uk/resources/486081","2016-03-23","High Speed Rail Bill Report Stage: New Clause 22","CD:2016-03-23:28"
"http://data.parliament.uk/resources/486082","2016-03-23","Public Service Pensions","CD:2016-03-23:25"
"http://data.parliament.uk/resources/486083","2016-03-23","HS2: report stage: Third Reading","CD:2016-03-23:29"
"http://data.parliament.uk/resources/486084","2016-03-23","Electricity","CD:2016-03-23:24"
"http://data.parliament.uk/resources/486085","2016-03-23","s5 European Communities (Amendment) Act 1993","CD:2016-03-23:30"
"http://data.parliament.uk/resources/486075","2016-03-22","Budget Resolutions: Amendment of the Law","CD:2016-03-22:19"
"http://data.parliament.uk/resources/486076","2016-03-22","Budget Resolutions: Motion 8","CD:2016-03-22:20"
"http://data.parliament.uk/resources/486077","2016-03-22","Budget Motion 38: Capital Gains Tax","CD:2016-03-22:21"
"http://data.parliament.uk/resources/486078","2016-03-22","Budget Resolution Motion 56: Insurance Premium Tax","CD:2016-03-22:22"
"http://data.parliament.uk/resources/486086","2016-03-22","Procedure: Future Taxation (Landfill Tax)","CD:2016-03-22:23"
"http://data.parliament.uk/resources/486074","2016-03-15","INVESTIGATORY POWERS BILL: SECOND READING","CD:2016-03-15:18"
"http://data.parliament.uk/resources/483354","2016-03-14","Energy Bill: amendment 8","CD:2016-03-14:13"
"http://data.parliament.uk/resources/483355","2016-03-14","Energy Bill (Lords) Report Stage: New Clause 3","CD:2016-03-14:14"
"http://data.parliament.uk/resources/483356","2016-03-14","Energy Bill (Lords) Report Stage: New Clause 8","CD:2016-03-14:15"
"http://data.parliament.uk/resources/486071","2016-03-14","Energy Bill (Lord) Report Stage: New Clause 10","CD:2016-03-14:16"
"http://data.parliament.uk/resources/486072","2016-03-14","Energy Bill: amendment 24","CD:2016-03-14:12"
"http://data.parliament.uk/resources/486073","2016-03-14","Tax Credits SI","CD:2016-03-14:17"
"http://data.parliament.uk/resources/483353","2016-03-09","Immigration (Affirmative SI)","CD:2016-03-09:2"
"http://data.parliament.uk/resources/229689","2015-03-26","Elections for positions in the House. Motion made and Question put That this House notes the recommendation of the Procedure Committee in its Fifth Report of Session 2010–12, 2010 Elections for positions in the House [see V&P]. Q acc negatived.","CD:2015-03-26:188"
"http://data.parliament.uk/resources/229684","2015-03-25","Statutory Instruments: Motion for Approval. That the draft Infrastructure Planning (Radioactive Waste Geological Disposal Facilities) Order 2015, which was laid before this House on 12 January, be approved. Q acc agreed to.","CD:2015-03-25:183"
"http://data.parliament.uk/resources/229685","2015-03-25","Finance (No. 2) Bill: Committee of the whole House: New Clause NC1 brought up, and read the first time. Question put, That the Clause be read a second time. Q acc negatived.","CD:2015-03-25:184"
"http://data.parliament.uk/resources/229686","2015-03-25","
Finance (No. 2) Bill: Committee of the whole House. Amendment 1 proposed. Question put, That the Amendment be made. Q acc negatived.","CD:2015-03-25:185"
"http://data.parliament.uk/resources/229687","2015-03-25","Finance (No. 2) Bill: Committee of the whole House. Amendment 2 proposed. Question put, That the Amendment be made. Q acc negatived.","CD:2015-03-25:186"
"http://data.parliament.uk/resources/229688","2015-03-25","Finance (No. 2) Bill: Third Reading. Question put, That the Bill be read the third time. Q acc agreed to.","CD:2015-03-25:187"
"http://data.parliament.uk/resources/229683","2015-03-24","Section 5 of the European Communities (Amendment) Act 1993: Motion made and Question put, That this House approves the Government’s assessment as set out in Budget 2015 and Autumn Statement 2014. Q acc agreed to.","CD:2015-03-24:182"
"http://data.parliament.uk/resources/229680","2015-03-23","Budget resolutions and economic situation. Q acc agreed to.","CD:2015-03-23:179"
"http://data.parliament.uk/resources/229681","2015-03-23","Budget resolutions and economic situation: Income tax (charge and main rates.) Q acc agreed to.","CD:2015-03-23:180"
"http://data.parliament.uk/resources/229682","2015-03-23","Budget Resolutions and economic situation: Corporation tax (charge and main rate for financial year 2016.) Q acc agreed to.","CD:2015-03-23:181"
"http://data.parliament.uk/resources/229270","2015-03-17","Modern Slavery Bill: Consideration of Lords Amendments. Lords Amendment 72. Motion made and Question put, That this House disagrees with the Lords in their Amendment 72. Question accordingly agreed to.","CD:2015-03-17:178"
"http://data.parliament.uk/resources/229268","2015-03-16","Transport for London Bill [Lords]: Consideration of Bill, as amended. New Clause NC1 brought up, and read the first time. Question put, That the Question be now proposed. Q acc agreed to.","CD:2015-03-16:176"
"http://data.parliament.uk/resources/229269","2015-03-16","Transport for London Bill [Lords]: Question accordingly proposed, That the new Clause be read a second time. Q acc negatived.","CD:2015-03-16:177"
"http://data.parliament.uk/resources/227632","2015-03-12","Backbench Business debate: Defence spending Motion made and Question put, That this House believes that defence spending should be set to a minimum of two per cent of GDP in accordance with the UK’s NATO commitment. Question accordingly agreed to.","CD:2015-03-12:175"
"http://data.parliament.uk/resources/227631","2015-03-11","That the draft Standardised Packaging of Tobacco Products Regulations 2015, which were laid before this House on 23 February, be approved. Question accordingly agreed to.","CD:2015-03-11:174"
"http://data.parliament.uk/resources/227630","2015-03-10","Deregulation Bill: Lords Amendment 27. Question put, That the Amendment be made. Question accordingly negatived.","CD:2015-03-10:173"
"http://data.parliament.uk/resources/227629","2015-03-09","Consumer Rights Bill: Consideration of Lords Message. Motion made and Question put, That this House agrees with the Lords in their Amendment 12J in lieu of Lords Amendment 12, to which this House has disagreed. Q acc agreed to.","CD:2015-03-09:172"
"http://data.parliament.uk/resources/226117","2015-03-06","Motion to sit in private. Jonathan Evans moved, That the House sit in private. Question put forthwith (Standing Order No. 163). Q acc negatived.","CD:2015-03-06:169"
"http://data.parliament.uk/resources/226118","2015-03-06","House of Lords (Expulsion and Suspension) Bill [Lords]: Further consideration of the Bill. Question put, That Amendment 6 be made. Q acc negatived.","CD:2015-03-06:170"
"http://data.parliament.uk/resources/226119","2015-03-06","Wind Farm Subsidies (Abolition) Bill: Second Reading. Motion made and Question put, That the Wind Farm Subsidies (Abolition) Bill be now read a second time.
Q acc negatived.","CD:2015-03-06:171"
"http://data.parliament.uk/resources/226116","2015-03-04","Opposition Day: future government spending. See V&P for details. Q acc negatived.","CD:2015-03-04:168"
"http://data.parliament.uk/resources/224537","2015-02-27","House of Lords (Expulsion and Suspension) Bill: Q put, That Amdt 1 be made. The Dep Spkr declared that the Q was not decided because fewer than forty Members had taken part in the Division, and the business stood over until the next sitting.","CD:2015-02-27:167"
"http://data.parliament.uk/resources/224546","2015-02-27","Motion to sit in private: That the House sit in private. Question put forthwith (Standing Order No. 163). Q acc negatived.","CD:2015-02-27:165"
"http://data.parliament.uk/resources/224547","2015-02-27","
House of Lords (Expulsion and Suspension) Bill [Lords]: Consideration of the Bill, not amended in the Public Bill Committee. New Clause NC3 brought up, and read the first time. Question put, That the Clause be read a second time. Q acc negatived.","CD:2015-02-27:166"
"http://data.parliament.uk/resources/224544","2015-02-25","Opposition Day:  Bankers’ bonuses and the banking industry. See V&P for full details. Q acc negatived.","CD:2015-02-25:163"
"http://data.parliament.uk/resources/224545","2015-02-25","Opposition Day: Paid directorships and consultancies and hon. Members. See V&P for full details. Q acc negatived.","CD:2015-02-25:164"
"http://data.parliament.uk/resources/224538","2015-02-23","Serious Crime Bill: That new Clause NC1 be read a second time. Q acc negatived.","CD:2015-02-23:157"
"http://data.parliament.uk/resources/224539","2015-02-23","Serious Crime Bill: That new Clause NC2 be added to the Bill. Q acc negatived.","CD:2015-02-23:158"
"http://data.parliament.uk/resources/224540","2015-02-23","Serious Crime Bill: That new Clause NC17 be added to the Bill. Q acc negatived.","CD:2015-02-23:159"
"http://data.parliament.uk/resources/224541","2015-02-23","Serious Crime Bill: That new Clause NC17 be added to the Bill. Q acc negatived.","CD:2015-02-23:160"
"http://data.parliament.uk/resources/224542","2015-02-23","Serious Crime Bill: That new Clause NC25 be added to the Bill. Q acc agreed to.","CD:2015-02-23:161"
"http://data.parliament.uk/resources/224543","2015-02-23","Serious Crime Bill: That Amendment 20 be made. Q acc negatived.","CD:2015-02-23:162"
"http://data.parliament.uk/resources/221496","2015-02-11","Statutory Instruments: Motion for Approval. That the draft Smoke-free (Private Vehicles) Regulations 2015, which were laid before this House on 17 December 2014, be approved. Q acc negatived.","CD:2015-02-11:152"
"http://data.parliament.uk/resources/221497","2015-02-11","Opposition Day: Compulsory Jobs Guarantee. See V&P for full details. Q acc negatived.","CD:2015-02-11:153"
"http://data.parliament.uk/resources/221498","2015-02-11","Opposition Day: Tax Avoidance. See V&P for full details. Q acc negatived.","CD:2015-02-11:154"
"http://data.parliament.uk/resources/221499","2015-02-11","Opposition Day: Tax Avoidance. See V&P for full details. Q acc agreed to.","CD:2015-02-11:155"
"http://data.parliament.uk/resources/221500","2015-02-11","Infrastructure Bill [Lords]: Consideration of Lords Msg. See V&P for full details. Q acc agreed to.","CD:2015-02-11:156"
"http://data.parliament.uk/resources/221494","2015-02-10","Police: Motion made and Question put, That the Police Grant Report (England and Wales) for 2015–16 (HC 930), which was laid before this House on 4 February, be approved. Q acc agreed to.","CD:2015-02-10:150"
