"uri","date","title","uin"
"http://data.parliament.uk/resources/104420","2009-07-01","Parliamentary Standards Bill, Chair put forthwith Qs necessary for disposal of business to be concluded (Prog Order, 29 June & SO 83D ) Question put, That the amendments 23, 24 & 87 be made. Sitting in committee","CD:2009-07-01:178"
"http://data.parliament.uk/resources/104421","2009-07-01","Parliamentary Standards Bill, Question put the amendment 5 be made","CD:2009-07-01:179"
"http://data.parliament.uk/resources/104411","2009-06-30","Parliamentary Standards Bill Question put, That the amendment 69 be made. Sitting in committee","CD:2009-06-30:169"
"http://data.parliament.uk/resources/104412","2009-06-30","Parliamentary Standards Bill Question put, That the amendment 73 be made. Sitting in committee","CD:2009-06-30:170"
"http://data.parliament.uk/resources/104413","2009-06-30","Parliamentary Standards Bill, Chair put forthwith Qs necessary for disposal of business to be concluded (Prog Order, 29 June & SO 83D ) Question put, That the amendments 2,7,27,29,75-79&82 be made. Sitting in committee","CD:2009-06-30:171"
"http://data.parliament.uk/resources/104409","2009-06-29","Parliamentary Standards Bill, Question put, That the Bill be now read a Second time","CD:2009-06-29:167"
"http://data.parliament.uk/resources/104410","2009-06-29","Parliamentary Standards Bill (programme) Motion made, and Question put forthwith (Standing Order No. 83A) (7))","CD:2009-06-29:168"
"http://data.parliament.uk/resources/104408","2009-06-26","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-06-26:166"
"http://data.parliament.uk/resources/104399","2009-06-25","Regional Select Committee (London), Question put that Standing Order No. 152F be amended by inserting after paragraph (1)","CD:2009-06-25:157"
"http://data.parliament.uk/resources/104400","2009-06-25","Business without Debate, south west regional grand committee, Motion made, and Question put forthwith (Standing Order No.117A(3))","CD:2009-06-25:158"
"http://data.parliament.uk/resources/104401","2009-06-25","Business without Debate, east midlands regional grand committee, Motion made, and Question put forthwith (Standing Order No.117A(3))","CD:2009-06-25:159"
"http://data.parliament.uk/resources/104402","2009-06-25","Business without Debate, south east regional grand committee Motion made, and Question put forthwith (Standing Order No.117A(3))","CD:2009-06-25:160"
"http://data.parliament.uk/resources/104403","2009-06-25","Business without Debate, Yorkshire and humber regional grand committee Motion made, and Question put forthwith (Standing Order No. 117A(3))","CD:2009-06-25:161"
"http://data.parliament.uk/resources/104404","2009-06-25","Business without Debate, East of England Regional Grand Committee Motion made, and Question put forthwith (Standing Order No.117A(3))","CD:2009-06-25:162"
"http://data.parliament.uk/resources/104405","2009-06-25","Business without Debate, North West Regional Grand Committee Motion made, and Question put forthwith (Standing Order No.117A(3))","CD:2009-06-25:163"
"http://data.parliament.uk/resources/104406","2009-06-25","Business without Debate, North East Regional Grand Committee Motion made, and Question put forthwith (Standing Order No.117A(3))","CD:2009-06-25:164"
"http://data.parliament.uk/resources/104407","2009-06-25","Business without Debate, West Midlands Regional Grand Committee Motion made, and Question put forthwith (Standing Order No.117A(3))","CD:2009-06-25:165"
"http://data.parliament.uk/resources/104397","2009-06-24","Iraq Inquiry, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-06-24:155"
"http://data.parliament.uk/resources/104398","2009-06-24","Iraq Inquiry, Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added","CD:2009-06-24:156"
"http://data.parliament.uk/resources/104396","2009-06-19","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-06-19:154"
"http://data.parliament.uk/resources/104393","2009-06-17","EU Doc No. 5289/09, the Development and Consolidation of the External Service: Implementation of Measures for 2008 & endorses Govt’s policy of support for the developments to the EU Commission’s external service in 2009","CD:2009-06-17:151"
"http://data.parliament.uk/resources/104394","2009-06-17","Business Rate Supplements Bill, Question put, That this House disagrees with Lords amendment 1","CD:2009-06-17:152"
"http://data.parliament.uk/resources/104395","2009-06-17","Business Rate Supplements Bill, Question put, That this House disagrees with Lords amendment 11","CD:2009-06-17:153"
"http://data.parliament.uk/resources/104391","2009-06-15","Rural Communities (Recession), Question put (Standing Order No. 31(2)), That the original words stand part of the Question.","CD:2009-06-15:149"
"http://data.parliament.uk/resources/104392","2009-06-15","Rural Communities (Recession), Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-06-15:150"
"http://data.parliament.uk/resources/104389","2009-06-12","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-06-12:147"
"http://data.parliament.uk/resources/104390","2009-06-12","Crown Employment (Nationality) Bill Question put, That the Bill be now read a Second time","CD:2009-06-12:148"
"http://data.parliament.uk/resources/104387","2009-06-10","Geneva Conventions and United Nations Personnel (Protocols) Bill (Lords) (Programme) (No. 2), Question put to vary Bill","CD:2009-06-10:145"
"http://data.parliament.uk/resources/104388","2009-06-10","Geneva Conventions and United Nations Personnel (Protocols) Bill (Lords), Main Question accordingly put Considered in Committee","CD:2009-06-10:146"
"http://data.parliament.uk/resources/104386","2009-06-09","Housing, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-06-09:144"
"http://data.parliament.uk/resources/104385","2009-06-08","Health Bill (Lords) (Programme), Motion made, and Question put forthwith (Standing Order No. 83A (7) )","CD:2009-06-08:143"
"http://data.parliament.uk/resources/104383","2009-06-01","Local Democracy, Economic Development and Construction Bill (Lords), Question put, That the Bill be now read a Second time","CD:2009-06-01:141"
"http://data.parliament.uk/resources/104384","2009-06-01","Local Democracy, Economic Development and Construction Bill (Lords) (Programme), Motion made, and Question put forthwith (Standing Order No. 83A (7) )","CD:2009-06-01:142"
"http://data.parliament.uk/resources/104380","2009-05-20","Planning: National Policy Statements, Question put , That the amendment be made","CD:2009-05-20:138"
"http://data.parliament.uk/resources/104381","2009-05-20","Planning: National Policy Statements, Main Question put","CD:2009-05-20:139"
"http://data.parliament.uk/resources/104382","2009-05-20","Electronic Communications,One and a half hours having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No s . 16(1)) and 17(2) and Order, 18 May)","CD:2009-05-20:140"
"http://data.parliament.uk/resources/104375","2009-05-19","Policing and Crime Bill (Programme)(No. 2), question put that the programme of 19 January be varied","CD:2009-05-19:133"
"http://data.parliament.uk/resources/104376","2009-05-19","Policing and Crime Bill (Programme)(No2), 1&1/2 hrs elapsed of proceedings on programme motion interrupted (Prog Order, this day). Dty Skr put forthwith Question (Standing Order No. 83E), clause be read a Second time","CD:2009-05-19:134"
"http://data.parliament.uk/resources/104377","2009-05-19","Policing and Crime Bill (Programme)(No2), Question put, That the clause be added to the Bill","CD:2009-05-19:135"
"http://data.parliament.uk/resources/104378","2009-05-19","Policing and Crime Bill, Question put, That the new clause 4 be added to the Bill","CD:2009-05-19:136"
"http://data.parliament.uk/resources/104379","2009-05-19","Policing and Crime Bill, Question put, That the new clause 25 be added to the Bill","CD:2009-05-19:137"
"http://data.parliament.uk/resources/104373","2009-05-18","Skills in the Recession, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-05-18:131"
"http://data.parliament.uk/resources/104374","2009-05-18","Mid Staffordshire NHS Foundation Trust, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-05-18:132"
"http://data.parliament.uk/resources/104365","2009-05-13","Equality Bill, That if, at the conclusion of this Session of Parliament, proceedings on the Equality Bill have not been completed, they shall be resumed in the next Session (Carry over))","CD:2009-05-13:123"
"http://data.parliament.uk/resources/104366","2009-05-13","Finance Bill, Question put, That the amendment to clause 92 be made. Sitting in committee","CD:2009-05-13:124"
"http://data.parliament.uk/resources/104367","2009-05-13","Finance Bill, Question put, That the amendment to clause 14 be made. Sitting in committee","CD:2009-05-13:125"
"http://data.parliament.uk/resources/104368","2009-05-13","Finance Bill, Question put, That the amendment 5 be made. Sitting in committee","CD:2009-05-13:126"
"http://data.parliament.uk/resources/104369","2009-05-13","Finance Bill, Question put, That the amendment 11 be made. Sitting in committee","CD:2009-05-13:127"
"http://data.parliament.uk/resources/104370","2009-05-13","Finance Bill, Question put, That the clause 16 stand part of the Bill","CD:2009-05-13:128"
"http://data.parliament.uk/resources/104371","2009-05-13","Finance Bill, Question put, That the amendment to clause 20 be made. Sitting in committee","CD:2009-05-13:129"
"http://data.parliament.uk/resources/104372","2009-05-13","Finance Bill, Question put, That the amendment 15 be made. Sitting in committee","CD:2009-05-13:130"
"http://data.parliament.uk/resources/104359","2009-05-12","Finance Bill, Question put, That the amendment to clause 7 be made. Sitting in committee","CD:2009-05-12:117"
"http://data.parliament.uk/resources/104360","2009-05-12","Finance Bill,Question put, That the amendment to clause 8 be made. Sitting in committee","CD:2009-05-12:118"
"http://data.parliament.uk/resources/104361","2009-05-12","Finance Bill, Question put, That the amendment to clause 9 be made. Sitting in committee","CD:2009-05-12:119"
"http://data.parliament.uk/resources/104362","2009-05-12","Finance Bill, Question put, Question put forthwith, That the Question be now put. Sitting in committee","CD:2009-05-12:120"
"http://data.parliament.uk/resources/104363","2009-05-12","Finance Bill, Question put, That the amendment to clause 11 be made. Sitting in committee","CD:2009-05-12:121"
"http://data.parliament.uk/resources/104364","2009-05-12","Finance Bill, Question put, That the clause 11 stand part of the Bill","CD:2009-05-12:122"
"http://data.parliament.uk/resources/104357","2009-05-11","Equality Bill, Question put, That the amendment be made","CD:2009-05-11:115"
"http://data.parliament.uk/resources/104358","2009-05-11","Equality Bill, (Programme), Motion made, and Question put forthwith, (Standing Order No. 83A(7))","CD:2009-05-11:116"
"http://data.parliament.uk/resources/104356","2009-05-08","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-05-08:114"
"http://data.parliament.uk/resources/104355","2009-05-06","Finance Bill, Question put, That the Bill be now read a Second time","CD:2009-05-06:113"
"http://data.parliament.uk/resources/104352","2009-05-05","Apprenticeships, Skills, Children and Learning Bill, Question put, That Gov new clause 15 and amendments 10 and 11 be read a Second time","CD:2009-05-05:110"
"http://data.parliament.uk/resources/104353","2009-05-05","Apprenticeships, Skills, Children and Learning Bill, Debate interrupted (Programme Order, 23 Feb). Deputy Speaker put forthwith the Question already proposed (Standing Order No. 83E), That the clause be read a Second time.","CD:2009-05-05:111"
"http://data.parliament.uk/resources/104354","2009-05-05","Apprenticeships, Skills, Children and Learning Bill, The Deputy Speaker then put forthwith the Questions necessary for the disposal of the business to be concluded at that time (Standing Order No. 83E)","CD:2009-05-05:112"
"http://data.parliament.uk/resources/104347","2009-04-30","Members’ Allowances (greater London), Question put","CD:2009-04-30:105"
"http://data.parliament.uk/resources/104348","2009-04-30","Registration of members’ Financial Interests, Question put","CD:2009-04-30:106"
"http://data.parliament.uk/resources/104349","2009-04-30","Members’ staff, Amendment proposed: (a), leave out paragraph (1), Question put, That the amendment be made.","CD:2009-04-30:107"
"http://data.parliament.uk/resources/104350","2009-04-30","Members’ staff, main question put","CD:2009-04-30:108"
"http://data.parliament.uk/resources/104351","2009-04-30","Members' Allowances (Evidence of Expenditure), Motion made and question put","CD:2009-04-30:109"
"http://data.parliament.uk/resources/104346","2009-04-29","Gurkha Settlement Rights, Question put (Standing Order No.31(2)), That the original words stand part of the Question","CD:2009-04-29:104"
"http://data.parliament.uk/resources/104342","2009-04-28","Budget Resolutions and Economic Situation, amenment of law, 2, 3 and 4 Income Tax and 5. Corporation Tax","CD:2009-04-28:100"
"http://data.parliament.uk/resources/104343","2009-04-28","Budget Resolutions and Economic Situation, amenment of law, 6. Corporation Tax","CD:2009-04-28:101"
"http://data.parliament.uk/resources/104344","2009-04-28","Budget Resolutions and Economic Situation, amenment of law, 7. VAT, 8. Stamp duty land tax and 9. Rates of duty on alcoholic liquor","CD:2009-04-28:102"
"http://data.parliament.uk/resources/104345","2009-04-28","Budget Resolutions and Economic Situation, amenment of law, 10. Rates of tobacco products duty, 11 and 12. Vehicle excise duty and 13. Fuel duties","CD:2009-04-28:103"
"http://data.parliament.uk/resources/104340","2009-04-24","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-04-24:98"
"http://data.parliament.uk/resources/104341","2009-04-24","Palliative Care Bill, Question put, That the Bill be now read a Second time","CD:2009-04-24:99"
"http://data.parliament.uk/resources/104338","2009-04-21","Manchester City Council Bill (Lords) and Bournemouth Borough Council Bill (Lords), leave to proceed with the Bills in the current Session according to the provisions of Standing Order 188B (Revival of bills)","CD:2009-04-21:96"
"http://data.parliament.uk/resources/104339","2009-04-21","Canterbury City Council Bill, Leeds City Council Bill, Nottingham City Council Bill and Reading Borough Council Bill, leave to proceed according to the provisions of Standing Order 188B (Revival of bills)","CD:2009-04-21:97"
"http://data.parliament.uk/resources/104334","2009-04-01","Ecclesiastical Offices (Terms of Service) Measure (HC 270), passed by the General Synod of the CofE, be presented to Her Majesty for Her Royal Assent in the form in which the said Measure was laid before Parliament","CD:2009-04-01:92"
"http://data.parliament.uk/resources/104335","2009-04-01","Adjournment (May Day) That this House, at its rising on Thursday 30 April 2009, do adjourn till Tuesday 5 May 2009","CD:2009-04-01:93"
"http://data.parliament.uk/resources/104336","2009-04-01","Geneva Conventions and United Nations Personnel (Protocols) Bill (Lords) (Programme), Motion made, and Question put forthwith, (Standing Order No. 83A","CD:2009-04-01:94"
"http://data.parliament.uk/resources/104337","2009-04-01","Rating and Valuation (S.I., 2009, No. 204)","CD:2009-04-01:95"
"http://data.parliament.uk/resources/104333","2009-03-27","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-03-27:91"
"http://data.parliament.uk/resources/104330","2009-03-25","Iraq War Inquiry, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-03-25:88"
"http://data.parliament.uk/resources/104331","2009-03-25","Iraq War Inquiry, Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added","CD:2009-03-25:89"
"http://data.parliament.uk/resources/104332","2009-03-25","Business Rates and the Recession, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-03-25:90"
"http://data.parliament.uk/resources/104326","2009-03-24","Coroners and Justice Bill, 1hr elapsed since the commencement (Prog Order, 23 Mar). The Depty Spk put forthwith Standing Order No. 83E. Question put, That the amdt 1, in pg 34, line 5, leave out Clause 58 be made","CD:2009-03-24:84"
"http://data.parliament.uk/resources/104327","2009-03-24","Coroners and Justice Bill, Question put, That the amendment be made clause 104 and 108","CD:2009-03-24:85"
"http://data.parliament.uk/resources/104328","2009-03-24","Coroners and Justice Bill, Debate interrupted (Programme Order, 23 March). The Deputy Speaker put forthwith the Question already proposed from the Chair (Standing Order No. 83E), That the clause be read a Second time","CD:2009-03-24:86"
"http://data.parliament.uk/resources/104329","2009-03-24","Coroners and Justice Bill, Debate interrupted (Programme Order, 23 March). The Speaker put forthwith the Question already proposed from the Chair (Standing Order No.83E), That the Bill be now read the Third time","CD:2009-03-24:87"
"http://data.parliament.uk/resources/104324","2009-03-23","Coroners and Justice Bill (Programme) (No. 3), Question put on programme","CD:2009-03-23:82"
"http://data.parliament.uk/resources/104325","2009-03-23","Coroners and Justice Bill, Question put, That the amendment be made clause 11","CD:2009-03-23:83"
"http://data.parliament.uk/resources/104322","2009-03-20","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-03-20:80"
"http://data.parliament.uk/resources/104323","2009-03-20","Fuel Poverty Bill, claimed to move the closure (Standing Order No. 36). Question put forthwith, That the Question be now put","CD:2009-03-20:81"
"http://data.parliament.uk/resources/104320","2009-03-18","The Economy, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-03-18:78"
"http://data.parliament.uk/resources/104321","2009-03-18","The Economy, Question put forthwith (Standing Order 31(2)), That the proposed words be there added","CD:2009-03-18:79"
"http://data.parliament.uk/resources/104316","2009-03-17","Welfare Reform Bill, Question put, That the clause be read a Second time","CD:2009-03-17:74"
"http://data.parliament.uk/resources/104317","2009-03-17","Welfare Reform Bill, Question put, That the amendment be made New clause 10","CD:2009-03-17:75"
"http://data.parliament.uk/resources/104318","2009-03-17","Welfare Reform Bill, Question put, That the amendment be made clause 2","CD:2009-03-17:76"
"http://data.parliament.uk/resources/104319","2009-03-17","Business without Debate, delegated legislation, Motion made, & Question put (Standing Order No. 118(6)), Electronic Communications, draft Data Retention (EC Directive) Reg 2009, laid before House on 11 Feb, be approved","CD:2009-03-17:77"
"http://data.parliament.uk/resources/104313","2009-03-16","Use of the Chamber (United Kingdom Youth Parliament), claimed to move the closure (Standing Order No. 36).Question put forthwith, That the Question be now put.","CD:2009-03-16:71"
"http://data.parliament.uk/resources/104314","2009-03-16","Use of the Chamber (United Kingdom Youth Parliament), Question put accordingly, That the amendment be made","CD:2009-03-16:72"
"http://data.parliament.uk/resources/104315","2009-03-16","Use of the Chamber (United Kingdom Youth Parliament), claimed that t he Main Question be now put (Standing Order No. 36(2)). Main Question put forthwith.","CD:2009-03-16:73"
"http://data.parliament.uk/resources/104311","2009-03-13","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-03-13:69"
"http://data.parliament.uk/resources/104312","2009-03-13","Statutory Redundancy Pay (Amendment) Bill, Question put, That the Bill be now read a Second time","CD:2009-03-13:70"
"http://data.parliament.uk/resources/104299","2009-03-11","England) (Amendment) Order 2009, which was laid before this House on 29 January, be approved.","CD:2009-03-11:58"
"http://data.parliament.uk/resources/104300","2009-03-11","Representation of the people That the draft Parliamentary Constituencies (England) (Amendment) Order 2009, which was laid before this House on 29 January, be approved","CD:2009-03-11:59"
"http://data.parliament.uk/resources/104301","2009-03-11","Adjournment (easter) That this House, at its rising on Thursday 2 April 2009, do adjourn till Monday 20 April 2009","CD:2009-03-11:60"
"http://data.parliament.uk/resources/104302","2009-03-11","Business Rate Supplements Bill (Programme No. 2), Motion that the That the Programme Order of 12 January 2009 be varied","CD:2009-03-11:61"
"http://data.parliament.uk/resources/104303","2009-03-11","Business Rate Supplements Bill, Question put, That the clause be read a Second time","CD:2009-03-11:62"
"http://data.parliament.uk/resources/104304","2009-03-11","Business Rate Supplements Bill, 3 hrs elapsed since commencement of proceedings, programme motion. Deputy Spk put forthwith the Q's already proposed (Standing Order No. 83E), That the amendt be made. Sitting in Committee","CD:2009-03-11:63"
"http://data.parliament.uk/resources/104305","2009-03-11","Business Rate Supplements Bill, Question put , That the amendment 16 be made","CD:2009-03-11:64"
"http://data.parliament.uk/resources/104306","2009-03-11","Criminal Law, Penalties for Disorderly Behaviour (Amount of Penalty) (Amendment) Order 2009 (S.I., 2009, No. 83), dated 22 January 2009, a copy of which was laid before this House on 23 January, be annulled","CD:2009-03-11:65"
"http://data.parliament.uk/resources/104307","2009-03-11","Family Law, That the draft Child Support (Miscellaneous and Consequential Amendments) Regulations 2009, which were laid before this House on 26 January, be approved","CD:2009-03-11:66"
"http://data.parliament.uk/resources/104309","2009-03-11","Control of Ozone-depleting Substances, EU Doc No. 12832/08 & Addenda 1 to 3, on completing the phase-out of substances that deplete the ozone layer ensures compliance with the latest adjustments of the Montreal Protocol","CD:2009-03-11:67"
"http://data.parliament.uk/resources/104310","2009-03-11","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-03-11:68"
"http://data.parliament.uk/resources/104297","2009-03-10","Unemployment, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-03-10:56"
"http://data.parliament.uk/resources/104298","2009-03-10","European Working Time Directive, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-03-10:57"
"http://data.parliament.uk/resources/104296","2009-03-06","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-03-06:55"
"http://data.parliament.uk/resources/104294","2009-03-04","Northern Ireland Bill (Allocation of Time), Question put, That the amendment be made","CD:2009-03-04:53"
"http://data.parliament.uk/resources/104295","2009-03-04","Northern Ireland Bill, Amendment proposed: 2 , in page 8, line 22, at end insert. Sitting in committee","CD:2009-03-04:54"
"http://data.parliament.uk/resources/104290","2009-03-03","Prevention and Suppression of Terrorism, One and a half hours having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No. 16(1))","CD:2009-03-03:49"
"http://data.parliament.uk/resources/104291","2009-03-03","Business of the House, Question put on Motions A (membership of Regional Select Committees) and B (Green Book (Committee on Members’ Allowances), Liaison Committee (Membership) and Pay for Chairmen of Select Committees)","CD:2009-03-03:50"
"http://data.parliament.uk/resources/104292","2009-03-03","Regional Select Committees (Membership), One and a half hours having elapsed since the commencement of proceedings on the Business of the House motion, the Deputy Speaker put the Question (Order, this day)","CD:2009-03-03:51"
"http://data.parliament.uk/resources/104293","2009-03-03","Select Committees (Chairmen), Liaison Committee and Green Book. Question put on motions 14 through 16","CD:2009-03-03:52"
"http://data.parliament.uk/resources/104284","2009-03-02","Political Parties and Elections Bill, Question put, That the clause be read a Second time","CD:2009-03-02:43"
"http://data.parliament.uk/resources/104285","2009-03-02","Political Parties and Elections Bill, that amendments 94-99 and 121 be made","CD:2009-03-02:44"
"http://data.parliament.uk/resources/104286","2009-03-02","Political Parties and Elections Bill, addition of new clauses 22 and 23","CD:2009-03-02:45"
"http://data.parliament.uk/resources/104287","2009-03-02","Political Parties and Elections Bill, that amendment 140 be made","CD:2009-03-02:46"
"http://data.parliament.uk/resources/104288","2009-03-02","Political Parties and Elections Bill, that amendment 141 be made","CD:2009-03-02:47"
"http://data.parliament.uk/resources/104289","2009-03-02","Political Parties and Elections Bill, The Deputy Speaker put forthwith the Question already proposed from the Chair (Standing Order No. 83E), That the Bill be now read the Third time","CD:2009-03-02:48"
"http://data.parliament.uk/resources/104282","2009-02-27","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2009-02-27:41"
"http://data.parliament.uk/resources/104283","2009-02-27","Autism Bill, Question put forthwith, That the Question (that the Bill be now read a Second time) be now put","CD:2009-02-27:42"
"http://data.parliament.uk/resources/104279","2009-02-24","Airport Expansion (Parliamentary Approval), Question put Motion for leave to introduce a Bill (Standing Order No. 23)","CD:2009-02-24:38"
"http://data.parliament.uk/resources/104280","2009-02-24","Airport Expansion (Parliamentary Approval), Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-02-24:39"
"http://data.parliament.uk/resources/104281","2009-02-24","British Agriculture and Food Labelling, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-02-24:40"
"http://data.parliament.uk/resources/104276","2009-02-11","Climate Change (Sectoral Targets), Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-02-11:35"
"http://data.parliament.uk/resources/104277","2009-02-11","Royal Mail, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-02-11:36"
"http://data.parliament.uk/resources/104278","2009-02-11","Royal Mail, Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added","CD:2009-02-11:37"
"http://data.parliament.uk/resources/104275","2009-02-10","Banking Bill (Money), Three quarters of an hour having elapsed since the commencement of proceedings on the motion, the Speaker put the Question (Standing Order No. 52)","CD:2009-02-10:34"
"http://data.parliament.uk/resources/104272","2009-02-09","Political Parties and Elections Bill, Question put, That the amendment be made","CD:2009-02-09:31"
"http://data.parliament.uk/resources/104273","2009-02-09","Political Parties and Elections Bill, The Deputy Speaker put forthwith the Question already proposed from the Chair (Standing Order No. 83E), That the clause be read a Second time","CD:2009-02-09:32"
"http://data.parliament.uk/resources/104274","2009-02-09","Political Parties and Elections Bill, Question put, That the amendment be made","CD:2009-02-09:33"
"http://data.parliament.uk/resources/104270","2009-02-03","Skills and Further Education, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-02-03:29"
"http://data.parliament.uk/resources/104271","2009-02-03","Child Protection, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-02-03:30"
"http://data.parliament.uk/resources/104268","2009-02-02","Government Capital Expenditure, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-02-02:27"
"http://data.parliament.uk/resources/104269","2009-02-02","Parliamentary Standards (Constitutional Reform), Question put (Standing Order No. 31 (2)), That the original words stand part of the Question","CD:2009-02-02:28"
"http://data.parliament.uk/resources/104266","2009-01-28","Section 5 of the European Communities (Amt) act 1993, That this House takes note with approval of the Government’s assessment as set out in the Pre-Budget Report 2008 for the purposes of Section 5 of the Act","CD:2009-01-28:25"
"http://data.parliament.uk/resources/104267","2009-01-28","Heathrow (Third Runway), Question put accordingly, (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-01-28:26"
"http://data.parliament.uk/resources/104262","2009-01-26","Coroners and Justice Bill, Question put, That the amendment be made","CD:2009-01-26:21"
"http://data.parliament.uk/resources/104263","2009-01-26","Coroners and Justice Bill, Motion made, and Question put forthwith (Standing Order 41A(3)), That, at this day’s sitting, Standing Order No. 41A (Deferred divisions) shall not apply to the Motion relating to Criminal Law","CD:2009-01-26:22"
"http://data.parliament.uk/resources/104264","2009-01-26","Coroners and Justice Bill (ways and Means), Motion made, and Question put forthwith (Standing Order No.52(1)(a))","CD:2009-01-26:23"
"http://data.parliament.uk/resources/104265","2009-01-26","Delegated legislation Motion made, and Question put forthwith, to Standing Order No.118(6), Criminal Law, That the draft Criminal Justice & Police Act 2001 (Amt) Order 2009, laid before this House on 20 Jan, be approved","CD:2009-01-26:24"
"http://data.parliament.uk/resources/104258","2009-01-21","NORTHERN IRELAND) (21 Jan 2009) That the draft Northern Ireland Assembly (Elections) (Amendment) Order 2009, which was laid before this House on 3 December, be approved.","CD:2009-01-21:17"
"http://data.parliament.uk/resources/104259","2009-01-21","Emergency Care, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-01-21:18"
"http://data.parliament.uk/resources/104260","2009-01-21","Savers, Question put (Standing Order No. 31(2)), That the original words stand part of the Question","CD:2009-01-21:19"
"http://data.parliament.uk/resources/104261","2009-01-21","Savers,Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added","CD:2009-01-21:20"
"http://data.parliament.uk/resources/104255","2009-01-20","Financial Crisis, EU No. 14938/08 and  No. 16097/08, One and a half hours having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No. 16)","CD:2009-01-20:14"
"http://data.parliament.uk/resources/104256","2009-01-20","Financial Management, Question put","CD:2009-01-20:15"
"http://data.parliament.uk/resources/104257","2009-01-20","EU-Russia Relations, European Union Documents No. 15299/08, Commission Communication Review of EU-Russia Relations and No. 15300/08","CD:2009-01-20:16"
"http://data.parliament.uk/resources/104254","2009-01-13","Saving Gateway Accounts Bill (programme), Motion made, and Question put forthwith (Standing Order No. 83A(7))","CD:2009-01-13:13"
"http://data.parliament.uk/resources/104252","2009-01-12","Business Rate Supplements Bill, Question put, That the amendment be made","CD:2009-01-12:11"
"http://data.parliament.uk/resources/104253","2009-01-12","Business Rate Supplements Bill (programme), Motion made, and Question put forthwith (Standing Order No. 83A)","CD:2009-01-12:12"
"http://data.parliament.uk/resources/104249","2008-12-17","Adjournment (Christmas) That this House, at its rising on Thursday 18 December, do adjourn till Monday 12 January 2009","CD:2008-12-17:8"
"http://data.parliament.uk/resources/104250","2008-12-17","Value Added Tax, One and a half hours having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No. 16(1))","CD:2008-12-17:9"
"http://data.parliament.uk/resources/104251","2008-12-17","Electoral Commission (Remuneration of Chairman), Queen’s recommendation signified. Motion made and Question put","CD:2008-12-17:10"
"http://data.parliament.uk/resources/104246","2008-12-15","Economy, Pensions and Welfare, Question put, That the amendment be made","CD:2008-12-15:5"
"http://data.parliament.uk/resources/104247","2008-12-15","Economy, Pensions and Welfare,Question put forthwith (Standing Order No. 33), That the amendment be made","CD:2008-12-15:6"
"http://data.parliament.uk/resources/104248","2008-12-15","Economy, Pensions and Welfare, Main Question put","CD:2008-12-15:7"
"http://data.parliament.uk/resources/104245","2008-12-11","Benefits Uprating, Question put accordingly, That the amendment be made","CD:2008-12-11:4"
